id_product;id_shop;name;meta_description;meta_keywords;meta_title;
"1580";"16";"Бенг. свечи 170 "Экстра"";"У нас Вы можете купить Бенгальские свечи Бенг. свечи 170 "Экстра" ТР157 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи 170 "Экстра" ТР157";
"1581";"16";"Бенг. свечи 170 Спектр (разноцв.)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи 170 Спектр (разноцв.) ТР158 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи 170 Спектр (разноцв.) ТР158";
"1583";"16";"Бенг. свечи 210 Спектр (разноцв.)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи 210 Спектр (разноцв.) ТР160 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи 210 Спектр (разноцв.) ТР160";
"1584";"16";"Бенг. свечи "Звездочка" (фигурная)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи "Звездочка" (фигурная) ТР161 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи "Звездочка" (фигурная) ТР161";
"1585";"16";"Бенг. свечи "Сердечко" (фигурная)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи "Сердечко" (фигурная) ТР162 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи "Сердечко" (фигурная) ТР162";
"1586";"16";"Бенг. свечи "Елочка" (фигурная)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи "Елочка" (фигурная) ТР163 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи "Елочка" (фигурная) ТР163";
"1587";"16";"Бенг. свечи "Свиристель" (со свистом)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи "Свиристель" (со свистом) ТР164 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи "Свиристель" (со свистом) ТР164";
"1590";"16";"Пневмо-хлопушка "Пистоль"";"У нас Вы можете купить Пневмо-хлопушка "Пистоль" ТР705 по самым низким ценам!";"";"Пневмо-хлопушка "Пистоль" ТР705";
"1592";"16";"Пневмо-хлопушка "Букетик"";"У нас Вы можете купить Пневмо-хлопушка "Букетик" ТР707 по самым низким ценам!";"";"Пневмо-хлопушка "Букетик" ТР707";
"1593";"16";"Пневмо-хлопушка "ZOOпарк"";"У нас Вы можете купить Пневмо-хлопушка "ZOOпарк" ТР708 по самым низким ценам!";"";"Пневмо-хлопушка "ZOOпарк" ТР708";
"1594";"16";"Пневмо-хлопушка "Супер букетик"";"У нас Вы можете купить Пневмо-хлопушка "Супер букетик" ТР709 по самым низким ценам!";"";"Пневмо-хлопушка "Супер букетик" ТР709";
"1595";"16";"Золотая рыбка (0,8"х 10)";"У нас Вы можете купить Батареи салютов Золотая рыбка (0,8"х 10) ТС610 по самым низким ценам!";"";"Батареи салютов Золотая рыбка (0,8"х 10) ТС610";
"1596";"16";"Снегоман (0,8" х 16)";"У нас Вы можете купить Батареи салютов Снеговиман (0,8" х 16) ТС620 по самым низким ценам!";"";"Батареи салютов Снеговиман (0,8" х 16) ТС620";
"1597";"16";"Конек-Горбунок (0,8"х 19)";"У нас Вы можете купить Батареи салютов Конек-Горбунок (0,8"х 19) ТС630 по самым низким ценам!";"";"Батареи салютов Конек-Горбунок (0,8"х 19) ТС630";
"1598";"16";"Снежинки и смешинки (0,8"х 25)";"У нас Вы можете купить Батареи салютов Снежинки и смешинки (0,8"х 25) ТС641 по самым низким ценам!";"";"Батареи салютов Снежинки и смешинки (0,8"х 25) ТС641";
"1599";"16";"Снегири, МОДУЛЬ (0,8"х 25)";"У нас Вы можете купить Батареи салютов Снегири, МОДУЛЬ (0,8"х 25) ТС642 по самым низким ценам!";"";"Батареи салютов Снегири, МОДУЛЬ (0,8"х 25) ТС642";
"1600";"16";"Снегопарни (0,8"х 25)";"У нас Вы можете купить Батареи салютов Снегопарни (0,8"х 25) ТС643 по самым низким ценам!";"";"Батареи салютов Снегопарни (0,8"х 25) ТС643";
"1602";"16";"Цветущая сакура (0,8"х 36) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Цветущая сакура (0,8"х 36) МОДУЛЬ ТС652 по самым низким ценам!";"";"Батареи салютов Цветущая сакура (0,8"х 36) МОДУЛЬ ТС652";
"1603";"16";"Дед Мазай (0,8"х 36)";"У нас Вы можете купить Батареи салютов Дед Мазай (0,8"х 36) ТС653 по самым низким ценам!";"";"Батареи салютов Дед Мазай (0,8"х 36) ТС653";
"1604";"16";"Страна чудес (0,8"х 48) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Страна чудес (0,8"х 48) МОДУЛЬ ТС661 по самым низким ценам!";"";"Батареи салютов Страна чудес (0,8"х 48) МОДУЛЬ ТС661";
"1605";"16";"Ледовые забавы (0,8"х 49)";"У нас Вы можете купить Батареи салютов Ледовые забавы (0,8"х 49) ТС662 по самым низким ценам!";"";"Батареи салютов Ледовые забавы (0,8"х 49) ТС662";
"1606";"16";"Хоровод на Новый год (0,8"х 88)";"У нас Вы можете купить Батареи салютов Хоровод на Новый год (0,8"х 88) ТС671 по самым низким ценам!";"";"Батареи салютов Хоровод на Новый год (0,8"х 88) ТС671";
"1607";"16";"Русская тройка (0,8"х 100) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Русская тройка (0,8"х 100) МОДУЛЬ ТС681 по самым низким ценам!";"";"Батареи салютов Русская тройка (0,8"х 100) МОДУЛЬ ТС681";
"1608";"16";"Рождественский (0,8"х 100) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Рождественский (0,8"х 100) МОДУЛЬ ТС682 по самым низким ценам!";"";"Батареи салютов Рождественский (0,8"х 100) МОДУЛЬ ТС682";
"1610";"16";"Огненный дракон (1,0"х 13)";"У нас Вы можете купить Батареи салютов Огненный дракон (1,0"х 13) ТС710 по самым низким ценам!";"";"Батареи салютов Огненный дракон (1,0"х 13) ТС710";
"1611";"16";"Мурзик и Барсик (1,0"х 16)";"У нас Вы можете купить Батареи салютов Мурзик и Барсик (1,0"х 16) ТС720 по самым низким ценам!";"";"Батареи салютов Мурзик и Барсик (1,0"х 16) ТС720";
"1616";"16";"Зимние узоры (1,0"х 19) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Зимние узоры (1,0"х 19) МОДУЛЬ ТС730 по самым низким ценам!";"";"Батареи салютов Зимние узоры (1,0"х 19) МОДУЛЬ ТС730";
"1617";"16";"Новогодний (1,0"х 25) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Новогодний (1,0"х 25) МОДУЛЬ ТС741 по самым низким ценам!";"";"Батареи салютов Новогодний (1,0"х 25) МОДУЛЬ ТС741";
"1618";"16";"С Новым годом! (1,0"х 25) МОДУЛЬ";"У нас Вы можете купить Батареи салютов С Новым годом! (1,0"х 25) МОДУЛЬ ТС742 по самым низким ценам!";"";"Батареи салютов С Новым годом! (1,0"х 25) МОДУЛЬ ТС742";
"1620";"16";"В тренде… (1,0"х 36)";"У нас Вы можете купить Батареи салютов В тренде… (1,0"х 36) ТС752 по самым низким ценам!";"";"Батареи салютов В тренде… (1,0"х 36) ТС752";
"1621";"16";"Пульс планеты (1,0"х 49)";"У нас Вы можете купить Батареи салютов Пульс планеты (1,0"х 49) ТС761 по самым низким ценам!";"";"Батареи салютов Пульс планеты (1,0"х 49) ТС761";
"1628";"16";"Брызги шампанского (1,2" х 19)";"У нас Вы можете купить Батареи салютов Брызги шампанского (1,2" х 19) ТС831 по самым низким ценам!";"";"Батареи салютов Брызги шампанского (1,2" х 19) ТС831";
"1629";"16";"Хвоя и мандарины (1,2" х 19) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Хвоя и мандарины (1,2" х 19) МОДУЛЬ ТС832 по самым низким ценам!";"";"Батареи салютов Хвоя и мандарины (1,2" х 19) МОДУЛЬ ТС832";
"1630";"16";"Коктебель (1,2" х 25)";"У нас Вы можете купить Батареи салютов Коктебель (1,2" х 25) ТС841 по самым низким ценам!";"";"Батареи салютов Коктебель (1,2" х 25) ТС841";
"1631";"16";"Южное лето (1,2" х 25) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Южное лето (1,2" х 25) МОДУЛЬ ТС842 по самым низким ценам!";"";"Батареи салютов Южное лето (1,2" х 25) МОДУЛЬ ТС842";
"1632";"16";"Огни Сибири (1,2" х 36) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Огни Сибири (1,2" х 36) МОДУЛЬ ТС851 по самым низким ценам!";"";"Батареи салютов Огни Сибири (1,2" х 36) МОДУЛЬ ТС851";
"1634";"16";"Новогодняя сказка (1,2" х 49)";"У нас Вы можете купить Батареи салютов Новогодняя сказка (1,2" х 49) ТС861 по самым низким ценам!";"";"Батареи салютов Новогодняя сказка (1,2" х 49) ТС861";
"1638";"16";"Факел дымовой желтый";"У нас Вы можете купить Факел дымовой желтый ФДЖ по самым низким ценам!";"";"Факел дымовой желтый ФДЖ";
"1641";"16";"Факел дымовой оранжевый";"У нас Вы можете купить Факел дымовой оранжевый ФДО по самым низким ценам!";"";"Факел дымовой оранжевый ФДО";
"1642";"16";"Факел дымовой синий";"У нас Вы можете купить Факел дымовой синий ФДС по самым низким ценам!";"";"Факел дымовой синий ФДС";
"1643";"16";"Факел огневой желтый";"У нас Вы можете купить Факел огневой желтый ФОЖ по самым низким ценам!";"";"Факел огневой желтый ФОЖ";
"1645";"16";"Факел огневой красный";"У нас Вы можете купить Факел огневой красный ФОК по самым низким ценам!";"";"Факел огневой красный ФОК";
"1646";"16";"Факел огневой синий";"У нас Вы можете купить Факел огневой синий ФОС по самым низким ценам!";"";"Факел огневой синий ФОС";
"1647";"16";"Н.фон. Бриллиант (40х70х100)";"У нас Вы можете купить Небесные фонарики Н.фон. Бриллиант (40х70х100) брил40бел по самым низким ценам!";"";"Небесные фонарики Н.фон. Бриллиант (40х70х100) брил40бел";
"1656";"16";"Н.фон. Овал (31х40х70)";"У нас Вы можете купить Небесные фонарики Н.фон. Овал (31х40х70) овал31бел по самым низким ценам!";"";"Небесные фонарики Н.фон. Овал (31х40х70) овал31бел";
"1672";"16";"Н.фон. Цилиндр (40х40х110)";"У нас Вы можете купить Небесные фонарики Н.фон. Цилиндр (40х40х110) цил40бел по самым низким ценам!";"";"Небесные фонарики Н.фон. Цилиндр (40х40х110) цил40бел";
"1689";"16";"Red pion (1,0''x 12)";"У нас Вы можете купить Батареи салютов Веселая планета (1,25"х 88) Е-С758 по самым низким ценам!";"";"Батареи салютов Веселая планета (1,25"х 88) Е-С758";
"1783";"16";"Световое фейерверк-шоу "Волшебный фонарь"";"У нас Вы можете купить Прочее Световое фейерверк-шоу "Волшебный фонарь" 2170 по самым низким ценам!";"";"Прочее Световое фейерверк-шоу "Волшебный фонарь" 2170";
"1894";"16";"Для уважаемых людей (202 : 1,0" 1,2")";"У нас Вы можете купить Батареи салютов Для уважаемых людей (202 : 1,0", 1,2") РС914 по самым низким ценам!";"";"Батареи салютов Для уважаемых людей (202 : 1,0", 1,2") РС914";
"1926";"16";"Люблю";"У нас Вы можете купить Фонтаны Люблю Р4515 по самым низким ценам!";"";"Фонтаны Люблю Р4515";
"1928";"16";"Команда Корсара-3 50/10/10";"У нас Вы можете купить Петарды Корсар-3 терочный 50/10/10 РС023 по самым низким ценам!";"";"Петарды Корсар-3 терочный 50/10/10 РС023";
"1929";"16";"Кассиопея (набор ракет, четыре разных эффекта)";"У нас Вы можете купить Кассиопея (набор ракет, четыре разных эффекта) РС241 по самым низким ценам!";"";"Кассиопея (набор ракет, четыре разных эффекта) РС241";
"1930";"16";"Грибная семейка (батарея из трёх фонтанов)";"У нас Вы можете купить Грибная семейка (батарея из трёх фонтанов) РС458 по самым низким ценам!";"";"Грибная семейка (батарея из трёх фонтанов) РС458";
"1931";"16";"Рождественский домик (форс до 7м)";"У нас Вы можете купить Фонтаны Рождественский домик (форс до 7м) РС490 по самым низким ценам!";"";"Фонтаны Рождественский домик (форс до 7м) РС490";
"1932";"16";"Южный крест (связка римских свечей)";"У нас Вы можете купить Южный крест (связка римских свечей) РС570 по самым низким ценам!";"";"Южный крест (связка римских свечей) РС570";
"1933";"16";"Гончие псы (связка римских свечей)";"У нас Вы можете купить Гончие псы (связка римских свечей) РС572 по самым низким ценам!";"";"Гончие псы (связка римских свечей) РС572";
"1934";"16";"Адреналин (0,8"х 7)";"У нас Вы можете купить Батареи салютов Адреналин (0,8"х 7) РС600 по самым низким ценам!";"";"Батареи салютов Адреналин (0,8"х 7) РС600";
"1935";"16";"Весёлый пиротехник (0,8"х 9)";"У нас Вы можете купить Батареи салютов Весёлый пиротехник (0,8"х 9) РС602 по самым низким ценам!";"";"Батареи салютов Весёлый пиротехник (0,8"х 9) РС602";
"1936";"16";"Мистер Х (0,8"х 10)";"У нас Вы можете купить Батареи салютов Мистер Х (0,8"х 10) РС603 по самым низким ценам!";"";"Батареи салютов Мистер Х (0,8"х 10) РС603";
"1937";"16";"Не тормози! (0,8"х 16) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Не тормози! (0,8"х 16) МОДУЛЬ РС607 по самым низким ценам!";"";"Батареи салютов Не тормози! (0,8"х 16) МОДУЛЬ РС607";
"1938";"16";"Карамболь (0,6" х 60)";"У нас Вы можете купить Батареи салютов Карамболь (0,6" х 60) РС690 по самым низким ценам!";"";"Батареи салютов Карамболь (0,6" х 60) РС690";
"1939";"16";"Чувачок (8 х 0.7")";"У нас Вы можете купить Батареи салютов Чувачок (8 х 0.7") РС691 по самым низким ценам!";"";"Батареи салютов Чувачок (8 х 0.7") РС691";
"1940";"16";"Пиро-лайт (12 х 0.7")";"У нас Вы можете купить Батареи салютов Пиро-лайт (12 х 0.7") РС693 по самым низким ценам!";"";"Батареи салютов Пиро-лайт (12 х 0.7") РС693";
"1941";"16";"3Д:Медный всадник (1,0"х 36)";"У нас Вы можете купить Батареи салютов 3Д:Медный всадник (1,0"х 36) РС730 по самым низким ценам!";"";"Батареи салютов 3Д:Медный всадник (1,0"х 36) РС730";
"1942";"16";"Киндер-салют (0,7" х 8)";"У нас Вы можете купить Батареи салютов Киндер-салют (0,7" х 8) ТС580 по самым низким ценам!";"";"Батареи салютов Киндер-салют (0,7" х 8) ТС580";
"1943";"16";"Сказочная феерия (2,0"х 8)";"У нас Вы можете купить Римские свечи Сказочная феерия (2,0"х 8) Р5900 по самым низким ценам!";"";"Римские свечи Сказочная феерия (2,0"х 8) Р5900";
"1944";"16";"Хит (0,8"х 6) 3 эфф";"У нас Вы можете купить Батареи салютов Хит (0,8"х 6) 3 эфф Р7132 по самым низким ценам!";"";"Батареи салютов Хит (0,8"х 6) 3 эфф Р7132";
"1946";"16";"Время чудес (1,2"х 49)";"У нас Вы можете купить Батареи салютов Время чудес (1,2"х 49) ТС862 по самым низким ценам!";"";"Батареи салютов Время чудес (1,2"х 49) ТС862";
"1966";"16";"ПироСелфи (0,8" х 10)";"У нас Вы можете купить Батареи салютов ПироСелфи (0,8" х 10) РС599 по самым низким ценам!";"";"Батареи салютов ПироСелфи (0,8" х 10) РС599";
"1967";"16";"Ассорти-салют МОДУЛЬ";"У нас Вы можете купить Батареи салютов Ассорти-салют МОДУЛЬ РС668 по самым низким ценам!";"";"Батареи салютов Ассорти-салют МОДУЛЬ РС668";
"1968";"16";"Каламбур (1,0" х 8)";"У нас Вы можете купить Батареи салютов Каламбур (1,0" х 8) РС701 по самым низким ценам!";"";"Батареи салютов Каламбур (1,0" х 8) РС701";
"1969";"16";"Улыбка радуги (1,2" х 25) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Улыбка радуги (1,2" х 25) МОДУЛЬ РС817 по самым низким ценам!";"";"Батареи салютов Улыбка радуги (1,2" х 25) МОДУЛЬ РС817";
"1970";"16";"Россия, вперёд ! (1,2"х 36) МОДУЛЬ";"У нас Вы можете купить Батареи салютов Россия, вперёд ! (1,2"х 36) МОДУЛЬ РС826 по самым низким ценам!";"";"Батареи салютов Россия, вперёд ! (1,2"х 36) МОДУЛЬ РС826";
"1971";"16";"Ванька-Встанька (1,5"х 6 шаров с разн. эффектами)";"У нас Вы можете купить Фестивальные шары Ванька-Встанька (1,5"х 6 шаров с разн. эффектами) РС679 по самым низким ценам!";"";"Фестивальные шары Ванька-Встанька (1,5"х 6 шаров с разн. эффектами) РС679";
"1972";"16";"Зимняя ночь (0,8"х 36)";"У нас Вы можете купить Батареи салютов Зимняя ночь (0,8"х 36) ТС651 по самым низким ценам!";"";"Батареи салютов Зимняя ночь (0,8"х 36) ТС651";
"1973";"16";"Салют игристый (0,8"х91)";"У нас Вы можете купить Батареи салютов Салют игристый (0,8"х91) Е-С340 по самым низким ценам!";"";"Батареи салютов Салют игристый (0,8"х91) Е-С340";
"1974";"16";"Гуляем! (1''x36)";"У нас Вы можете купить Батареи салютов Гуляем! (1''x36) Е-С476 по самым низким ценам!";"";"Батареи салютов Гуляем! (1''x36) Е-С476";
"1975";"16";"Новогодний (1,25''x49) МОНОБЛОК";"У нас Вы можете купить Батареи салютов Новогодний (1,25''x49) МОНОБЛОК Е-С710 по самым низким ценам!";"";"Батареи салютов Новогодний (1,25''x49) МОНОБЛОК Е-С710";
"1976";"16";"Пятница (1,25''x61) МОНОБЛОК";"У нас Вы можете купить Батареи салютов Пятница (1,25''x61) МОНОБЛОК Е-С728 по самым низким ценам!";"";"Батареи салютов Пятница (1,25''x61) МОНОБЛОК Е-С728";
"1977";"16";"Лимонка дымовая с чекой (ассорти)";"У нас Вы можете купить Петарды Лимонка дымовая с чекой (ассорти) Р1710 по самым низким ценам!";"";"Петарды Лимонка дымовая с чекой (ассорти) Р1710";
"1978";"16";"Факел цветопламенный красный";"У нас Вы можете купить Факел цветопламенный красный Р1810 по самым низким ценам!";"";"Факел цветопламенный красный Р1810";
"1979";"16";"Факел цветопламенный синий";"У нас Вы можете купить Факел цветопламенный синий Р1811 по самым низким ценам!";"";"Факел цветопламенный синий Р1811";
"1980";"16";"Факел цветопламенный зелёный";"У нас Вы можете купить Факел цветопламенный зелёный Р1812 по самым низким ценам!";"";"Факел цветопламенный зелёный Р1812";
"1981";"16";"Римская свеча-30 (0,3'' х 30)";"У нас Вы можете купить Римская свеча-30 (0,3'' х 30) Р5080 по самым низким ценам!";"";"Римская свеча-30 (0,3'' х 30) Р5080";
"1982";"16";"Самоцветы (фонтан + бурачный салют)";"У нас Вы можете купить Фестивальные шары Самоцветы (фонтан + бурачный салют) Р6750 по самым низким ценам!";"";"Фестивальные шары Самоцветы (фонтан + бурачный салют) Р6750";
"1983";"16";"Золотой фазан (0,6"х 25)";"У нас Вы можете купить Батареи салютов Золотой фазан (0,6"х 25) Р7012 по самым низким ценам!";"";"Батареи салютов Золотой фазан (0,6"х 25) Р7012";
"1984";"16";"Малибу (0,7"х 20) 5 эфф";"У нас Вы можете купить Батареи салютов Малибу (0,7"х 20) 5 эфф Р7020 по самым низким ценам!";"";"Батареи салютов Малибу (0,7"х 20) 5 эфф Р7020";
"1985";"16";"Ва-банк! (0,8"х 19)";"У нас Вы можете купить Батареи салютов Ва-банк! (0,8"х 19) Р7230 по самым низким ценам!";"";"Батареи салютов Ва-банк! (0,8"х 19) Р7230";
"1986";"16";"Сомбреро (0,8"х 26)";"У нас Вы можете купить Батареи салютов Сомбреро (0,8"х 26) Р7314 по самым низким ценам!";"";"Батареи салютов Сомбреро (0,8"х 26) Р7314";
"1987";"16";"Салют-компания (0,8"х28)";"У нас Вы можете купить Батареи салютов Салют-компания (0,8"х28) Р7318 по самым низким ценам!";"";"Батареи салютов Салют-компания (0,8"х28) Р7318";
"1988";"16";"Отдыхаем хорошо! (0,8"х 150) АКЦИЯ";"У нас Вы можете купить Батареи салютов Отдыхаем хорошо! (0,8"х 150) АКЦИЯ Р7364 по самым низким ценам!";"";"Батареи салютов Отдыхаем хорошо! (0,8"х 150) АКЦИЯ Р7364";
"1989";"16";"Праздник к нам приходит (0,8"х 64)";"У нас Вы можете купить Батареи салютов Праздник к нам приходит (0,8"х 64) Р7452 по самым низким ценам!";"";"Батареи салютов Праздник к нам приходит (0,8"х 64) Р7452";
"1990";"16";"Русская тройка (1,0" х 49)";"У нас Вы можете купить Батареи салютов Русская тройка (1,0" х 49) Р7524 по самым низким ценам!";"";"Батареи салютов Русская тройка (1,0" х 49) Р7524";
"1991";"16";"Шумный праздник (1,0"х 75) 9 эфф, кометные веера)";"У нас Вы можете купить Батареи салютов Шумный праздник (1,0"х 75) 9 эфф, кометные веера) Р7526 по самым низким ценам!";"";"Батареи салютов Шумный праздник (1,0"х 75) 9 эфф, кометные веера) Р7526";
"1992";"16";"Искандер (1,0"х64) АКЦИЯ";"У нас Вы можете купить Батареи салютов Искандер (1,0"х64) АКЦИЯ Р7530 по самым низким ценам!";"";"Батареи салютов Искандер (1,0"х64) АКЦИЯ Р7530";
"1993";"16";"Полёт Валькирий (1,25"х 16)";"У нас Вы можете купить Батареи салютов Полёт Валькирий (1,25"х 16) Р7555 по самым низким ценам!";"";"Батареи салютов Полёт Валькирий (1,25"х 16) Р7555";
"1994";"16";"Рождественская сказка (36: 1,0"х 24 1,6"х12)";"У нас Вы можете купить Батареи салютов Рождественская сказка (36: 1,0"х 24, 1,6"х12) Р7863 по самым низким ценам!";"";"Батареи салютов Рождественская сказка (36: 1,0"х 24, 1,6"х12) Р7863";
"1995";"16";"Гуляй, страна! (1,25"х 41) новый эффект";"У нас Вы можете купить Батареи салютов Гуляй, страна! (1,25"х 41) новый эффект Р7884 по самым низким ценам!";"";"Батареи салютов Гуляй, страна! (1,25"х 41) новый эффект Р7884";
"1996";"16";"ПВО (1,25"х 50) АКЦИЯ";"У нас Вы можете купить Батареи салютов ПВО (1,25"х 50) АКЦИЯ Р7958 по самым низким ценам!";"";"Батареи салютов ПВО (1,25"х 50) АКЦИЯ Р7958";
"1997";"16";"Чудеса в небесах (50: 1,25", 1,8") НОВЫЙ ЭФФЕКТ";"У нас Вы можете купить Батареи салютов Чудеса в небесах (50: 1,25", 1,8") НОВЫЙ ЭФФЕКТ Р8170 по самым низким ценам!";"";"Батареи салютов Чудеса в небесах (50: 1,25", 1,8") НОВЫЙ ЭФФЕКТ Р8170";
"2027";"16";"Бенг. свечи "Звездочка" (фигурная)";"У нас Вы можете купить Бенгальские свечи Бенг. свечи "Звездочка" (фигурная) ТР161 по самым низким ценам!";"";"Бенгальские свечи Бенг. свечи "Звездочка" (фигурная) ТР161";
"2028";"16";"РВСН (батарея ракет: 12 стартов)";"У нас Вы можете купить РВСН (батарея ракет: 12 стартов) РС260 по самым низким ценам!";"";"РВСН (батарея ракет: 12 стартов) РС260";
"2029";"16";"Цветной дым в жестяной коробке (6 видов)";"У нас Вы можете купить Фонтаны Цветной дым в жестяной коробке (6 видов) РС348 по самым низким ценам!";"";"Фонтаны Цветной дым в жестяной коробке (6 видов) РС348";
"2030";"16";"Праздничная (60 см цв. метал. конф.)";"У нас Вы можете купить Пневмохлопушки Праздничная (60 см, цв. метал. конф.) Р9061 по самым низким ценам!";"";"Пневмохлопушки Праздничная (60 см, цв. метал. конф.) Р9061";
"2031";"16";"Крутой (1''x100)";"У нас Вы можете купить Батареи салютов Крутой (1''x100) Е-С551 по самым низким ценам!";"";"Батареи салютов Крутой (1''x100) Е-С551";
"2032";"16";"Настольный фонтан (цветное пламя)";"У нас Вы можете купить Настольный фонтан (цветное пламя) Р4811 по самым низким ценам!";"";"Настольный фонтан (цветное пламя) Р4811";
"2033";"16";"Русский размер (2,5" х 6)";"У нас Вы можете купить Фестивальные шары Русский размер (2,5" х 6) Р6272 по самым низким ценам!";"";"Фестивальные шары Русский размер (2,5" х 6) Р6272";
"2034";"16";"С Наступающим! (0,8"х 100) СУПЕР ЦЕНА МОНОБЛОК 11";"У нас Вы можете купить Батареи салютов С Наступающим! (0,8"х 100) СУПЕР ЦЕНА МОНОБЛОК 11 Р7352 по самым низким ценам!";"";"Батареи салютов С Наступающим! (0,8"х 100) СУПЕР ЦЕНА МОНОБЛОК 11 Р7352";
"2035";"16";"Наш салют (1,0"х 42)";"У нас Вы можете купить Батареи салютов Наш салют (1,0"х 42) Р7517 по самым низким ценам!";"";"Батареи салютов Наш салют (1,0"х 42) Р7517";
"2036";"16";"Командор (1,0"х 102) 13 эфф, веера, кометы";"У нас Вы можете купить Батареи салютов Командор (1,0"х 102) 13 эфф, веера, кометы Р7537 по самым низким ценам!";"";"Батареи салютов Командор (1,0"х 102) 13 эфф, веера, кометы Р7537";
"2037";"16";"Экспедиция (1,0"х 96) АКЦИЯ";"У нас Вы можете купить Батареи салютов Экспедиция (1,0"х 96) АКЦИЯ Р7538 по самым низким ценам!";"";"Батареи салютов Экспедиция (1,0"х 96) АКЦИЯ Р7538";
"2038";"16";"Праздничная (30 см), (цв. бум. конфетти)";"У нас Вы можете купить Пневмохлопушки Праздничная (30 см), (цв. бум. конфетти) Р9030 по самым низким ценам!";"";"Пневмохлопушки Праздничная (30 см), (цв. бум. конфетти) Р9030";
"2039";"16";"Праздничная (30 см цв.метал. конф.)";"У нас Вы можете купить Пневмохлопушки Праздничная (30 см, цв.метал. конф.) Р9031 по самым низким ценам!";"";"Пневмохлопушки Праздничная (30 см, цв.метал. конф.) Р9031";
"2040";"16";"Свадебная (30 см конфетти сердце)";"У нас Вы можете купить Пневмохлопушки Свадебная (30 см, конфетти сердце) Р9032 по самым низким ценам!";"";"Пневмохлопушки Свадебная (30 см, конфетти сердце) Р9032";
"2041";"16";"Праздничная (30 см конф + ден.купюры)";"У нас Вы можете купить Пневмохлопушки Праздничная (30 см, конф + ден.купюры) Р9034 по самым низким ценам!";"";"Пневмохлопушки Праздничная (30 см, конф + ден.купюры) Р9034";
"2042";"16";"Праздничная (60 см цв. метал. конф.)";"У нас Вы можете купить Пневмохлопушки Праздничная (60 см, цв. метал. конф.) Р9061 по самым низким ценам!";"";"Пневмохлопушки Праздничная (60 см, цв. метал. конф.) Р9061";
"2043";"16";"Хрустальное скрдце (2 фонтана + 24 залпа салюта)";"У нас Вы можете купить Хрустальное скрдце (2 фонтана + 24 залпа салюта) РС175 по самым низким ценам!";"";"Хрустальное скрдце (2 фонтана + 24 залпа салюта) РС175";
"2044";"16";"Молодёжный микс (1 фонтан + 40 залпов салюта)";"У нас Вы можете купить Молодёжный микс (1 фонтан + 40 залпов салюта) РС176 по самым низким ценам!";"";"Молодёжный микс (1 фонтан + 40 залпов салюта) РС176";
"2045";"16";"На всю катушку (1 фонтан + 42 залпа салюта)";"У нас Вы можете купить На всю катушку (1 фонтан + 42 залпа салюта) РС177 по самым низким ценам!";"";"На всю катушку (1 фонтан + 42 залпа салюта) РС177";
"2046";"16";"Ярость огня (набор ракет)";"У нас Вы можете купить Ярость огня (набор ракет) РС252 по самым низким ценам!";"";"Ярость огня (набор ракет) РС252";
"2047";"16";"К звёздам! (набор из пяти ракет: 2шт. - 1.3")";"У нас Вы можете купить К звёздам! (набор из пяти ракет: 2шт. - 1.3") РС261 по самым низким ценам!";"";"К звёздам! (набор из пяти ракет: 2шт. - 1.3") РС261";
"2048";"16";"Фонтаны "Цветной СУПЕР-дым"";"У нас Вы можете купить Фонтаны "Цветной СУПЕР-дым" РС346 по самым низким ценам!";"";"Фонтаны "Цветной СУПЕР-дым" РС346";
"2049";"16";"Фонтаны "Цветной МЕГА- СУПЕР-дым"";"У нас Вы можете купить Фонтаны "Цветной МЕГА- СУПЕР-дым" РС349 по самым низким ценам!";"";"Фонтаны "Цветной МЕГА- СУПЕР-дым" РС349";
"2050";"16";"Чунга-чанга (батарея фонтанов)";"У нас Вы можете купить Чунга-чанга (батарея фонтанов) РС457 по самым низким ценам!";"";"Чунга-чанга (батарея фонтанов) РС457";
"2051";"16";"Русский балет (фонтан+салют)";"У нас Вы можете купить Русский балет (фонтан+салют) РС472 по самым низким ценам!";"";"Русский балет (фонтан+салют) РС472";
