id_product;active;name;categories;price;id_tax_rules_group;wholesale_price;reference;supplier_reference;id_supplier;id_manufacturer;upc;ecotax;weight;quantity;description_short;description;meta_title;meta_keywords;meta_description;link_rewrite;available_now;available_later;available_for_order;date_add;show_price;online_only;condition;id_shop_default;
"72";"1";"0";"Петарды";"10000.000000";"0";"5500.000000";"DF701012100";"DF701012100";"1";"14";"";"0.000000";"16.000000";"0";"";"";"Батареи салютов Свадебный салют (1,2" х 100) DF701012100 ОПТОМ";"";"У нас Вы можете купить Батареи салютов Свадебный салют (1,2" х 100) DF701012100 ОПТОМ по самым низким ценам!";"svadebnyj-salyut-12-kh-100";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"73";"1";"0";"Петарды";"3700.000000";"0";"2035.000000";"DF701015025";"DF701015025";"1";"14";"";"0.000000";"5.250000";"0";"";"";"Батареи салютов С Новым Годом! (1,5" х 25) DF701015025 ОПТОМ";"";"У нас Вы можете купить Батареи салютов С Новым Годом! (1,5" х 25) DF701015025 ОПТОМ по самым низким ценам!";"s-novym-godom-15-kh-25";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"78";"1";"0";"Петарды";"7400.000000";"0";"4070.000000";"DF702015050";"DF702015050";"1";"14";"";"0.000000";"10.500000";"0";"";"";"Батареи салютов Совет да любовь (1,5" х 50) DF702015050 ОПТОМ";"";"У нас Вы можете купить Батареи салютов Совет да любовь (1,5" х 50) DF702015050 ОПТОМ по самым низким ценам!";"sovet-da-lyubov-15-kh-50";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"92";"1";"8";"Петарды";"1415.700000";"0";"544.500000";"F11049";"F11049";"1";"12";"";"0.000000";"1.625000";"0";"";"";"Петарды Matabrujas (уп.  5 шт.) ФИТИЛЬНЫЕ F11049 ОПТОМ";"";"У нас Вы можете купить Петарды Matabrujas (уп.  5 шт.) ФИТИЛЬНЫЕ F11049 ОПТОМ по самым низким ценам!";"matabrujas-up-5-sht-fitilnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"111";"1";"239";"Петарды";"118.920000";"0";"45.740000";"K00203";"K00203";"1";"12";"";"0.000000";"0.300000";"0";"";"";"Петарды Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ K00203 ОПТОМ";"";"У нас Вы можете купить Петарды Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ K00203 ОПТОМ по самым низким ценам!";"akhtung-up-100-sht-terochnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"115";"1";"0";"Петарды";"543.770000";"0";"209.150000";"K00204";"K00204";"1";"12";"";"0.000000";"1.375000";"0";"";"";"Петарды Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ K00204 ОПТОМ";"";"У нас Вы можете купить Петарды Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ K00204 ОПТОМ по самым низким ценам!";"akhtung-up-12-sht-terochnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"116";"1";"267";"Петарды";"94.380000";"0";"36.300000";"K00208";"K00208";"1";"12";"";"0.000000";"0.180000";"0";"";"";"Петарды Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ K00208 ОПТОМ";"";"У нас Вы можете купить Петарды Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ K00208 ОПТОМ по самым низким ценам!";"akhtung-up-3-sht-terochnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"119";"1";"671";"Петарды";"188.760000";"0";"72.600000";"K0202-1";"K0202-1";"1";"12";"";"0.000000";"0.460000";"0";"";"";"К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ K0202-1 ОПТОМ";"";"У нас Вы можете купить К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ K0202-1 ОПТОМ по самым низким ценам!";"k0202petardy-1up-20sht-terochnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"120";"1";"1";"Петарды";"254.710000";"0";"97.960000";"K0202-2";"K0202-2";"1";"12";"";"0.000000";"0.420000";"0";"";"";"К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ K0202-2 ОПТОМ";"";"У нас Вы можете купить К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ K0202-2 ОПТОМ по самым низким ценам!";"k0202petardy-1up-20sht-fitilnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"121";"1";"0";"Петарды";"792.790000";"0";"304.920000";"K0204CE";"K0204CE";"1";"12";"";"0.000000";"1.375000";"0";"";"";"Петарды (1уп-12шт.) ФИТИЛЬНЫЕ K0204CE ОПТОМ";"";"У нас Вы можете купить Петарды (1уп-12шт.) ФИТИЛЬНЫЕ K0204CE ОПТОМ по самым низким ценам!";"petardy-1up-12sht-fitilnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"122";"1";"2";"Петарды";"396.400000";"0";"152.460000";"R0445";"R0445";"1";"12";"";"0.000000";"0.400000";"0";"";"";"Ракеты свистульки R0445 ОПТОМ";"";"У нас Вы можете купить Ракеты свистульки R0445 ОПТОМ по самым низким ценам!";"rakety-svistulki";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"123";"1";"0";"Петарды";"722.940000";"0";"278.060000";"R09012";"R09012";"1";"12";"";"0.000000";"0.800000";"0";"";"";"Фестивальные шары Миномёт (12 шаров) R09012 ОПТОМ";"";"У нас Вы можете купить Фестивальные шары Миномёт (12 шаров) R09012 ОПТОМ по самым низким ценам!";"minomyot-12-sharov";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"127";"1";"91";"Петарды";"358.640000";"0";"137.940000";"S01002";"S01002";"1";"12";"";"0.000000";"0.402778";"0";"";"";"Петарды Crazy robot     (уп. 12 шт.) ФИТИЛЬНЫЕ S01002 ОПТОМ";"";"У нас Вы можете купить Петарды Crazy robot     (уп. 12 шт.) ФИТИЛЬНЫЕ S01002 ОПТОМ по самым низким ценам!";"crazy-robot-up-12-sht-fitilnye";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"130";"1";"43";"Петарды";"90.000000";"0";"20.080000";"TKF358";"TKF358";"1";"13";"";"0.000000";"0.108243";"0";"";"";"Фонтан тортовый 12 см TKF358 ОПТОМ";"";"У нас Вы можете купить Фонтан тортовый 12 см TKF358 ОПТОМ по самым низким ценам!";"fontan-tortovyj-12-sm";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"131";"1";"8";"Петарды";"86.000000";"0";"18.700000";"TKF361";"TKF361";"1";"13";"";"0.000000";"0.112749";"0";"";"";"Фонтан тортовый 10 см TKF361 ОПТОМ";"";"У нас Вы можете купить Фонтан тортовый 10 см TKF361 ОПТОМ по самым низким ценам!";"fontan-tortovyj-10-sm";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"133";"1";"4";"Петарды";"1642.190000";"0";"631.620000";"TXB021";"TXB021";"1";"12";"";"0.000000";"3.750000";"0";"";"";"Батареи салютов TOURBILLON, 39 сек (1.20" x 25) TXB021 ОПТОМ";"";"У нас Вы можете купить Батареи салютов TOURBILLON, 39 сек (1.20" x 25) TXB021 ОПТОМ по самым низким ценам!";"tourbillon-39-sek-120-x-25";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"134";"1";"0";"Петарды";"2595.410000";"0";"998.250000";"TXB022";"TXB022";"1";"12";"";"0.000000";"5.500000";"0";"";"";"Батареи салютов FRANKEE  + FONTANNA, 60 сек (1.20" x 37) TXB022 ОПТОМ";"";"У нас Вы можете купить Батареи салютов FRANKEE  + FONTANNA, 60 сек (1.20" x 37) TXB022 ОПТОМ по самым низким ценам!";"frankee-fontanna-60-sek-120-x-37";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"135";"1";"23";"Петарды";"679.520000";"0";"261.360000";"TXB038";"TXB038";"1";"12";"";"0.000000";"1.333333";"0";"";"";"Батареи салютов GOLDEN WATERFALL, 26сек (1.00" x 16) TXB038 ОПТОМ";"";"У нас Вы можете купить Батареи салютов GOLDEN WATERFALL, 26сек (1.00" x 16) TXB038 ОПТОМ по самым низким ценам!";"golden-waterfall-26sek-100-x-16";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"136";"1";"6";"Петарды";"1510.060000";"0";"580.800000";"TXB039";"TXB039";"1";"12";"";"0.000000";"2.000000";"0";"";"";"Батареи салютов ENDURO 25S 1.2", 35 сек (1.20" x 25) TXB039 ОПТОМ";"";"У нас Вы можете купить Батареи салютов ENDURO 25S 1.2", 35 сек (1.20" x 25) TXB039 ОПТОМ по самым низким ценам!";"enduro-25s-12-35-sek-120-x-25";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"138";"1";"6";"Петарды";"639.900000";"0";"246.120000";"TXB045";"TXB045";"1";"12";"";"0.000000";"1.222222";"0";"";"";"Батареи салютов SANSATION , 27 сек (0.80" x 25) TXB045 ОПТОМ";"";"У нас Вы можете купить Батареи салютов SANSATION , 27 сек (0.80" x 25) TXB045 ОПТОМ по самым низким ценам!";"sansation-27-sek-080-x-25";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"140";"1";"74";"Петарды";"528.520000";"0";"203.280000";"TXB070";"TXB070";"1";"12";"";"0.000000";"0.916667";"0";"";"";"Батареи салютов PLUS+ , 16 сек (0.80" x 16) TXB070 ОПТОМ";"";"У нас Вы можете купить Батареи салютов PLUS+ , 16 сек (0.80" x 16) TXB070 ОПТОМ по самым низким ценам!";"plus-16-sek-080-x-16";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
"141";"1";"36";"Петарды";"528.520000";"0";"203.280000";"TXB071";"TXB071";"1";"12";"";"0.000000";"0.916667";"0";"";"";"Батареи салютов DARK AGE ,20 сек (0.80" x 16) TXB071 ОПТОМ";"";"У нас Вы можете купить Батареи салютов DARK AGE ,20 сек (0.80" x 16) TXB071 ОПТОМ по самым низким ценам!";"dark-age-20-sek-080-x-16";"";"";"1";"2017-10-30 22:31:50";"1";"0";"new";"1";
